Video ID,Title,Date Posted,Time Posted,Duration,Duration (seconds),Views,Likes,Comments,Like Rate (%),Comment Rate (%),Collaborators,Content Type,Video Type,Was Livestream,Thumbnail URL,Country
CgevhFPJZ3k,WHY YOU CANT  WIN RUSH 1v1 ON A GUARD! YOU CANT WIN RUSH 1v1 WITH A GUARD IN NBA2k20!,7/26/2020,1:09:21,4:24,264,73361,794,68,1.08,0.09,,Gaming,Regular Video,False,https://i.ytimg.com/vi/CgevhFPJZ3k/hqdefault.jpg,Not Applicable
HpT5nZ-xfyQ,HOW TO GO ON HIGH WIN STREAKS ON A POSTSCORER (BEGINNER ) IN NBA2K20! EASY POSTSCORER TUTORIAL!,7/25/2020,0:38:47,1:53,113,4920,77,32,1.57,0.65,,Gaming,Regular Video,False,https://i.ytimg.com/vi/HpT5nZ-xfyQ/hqdefault.jpg,Not Applicable
F8ha48ExIUM,HALLOWEEN CLOTHES ARE BACK IN JULY 2020 IN NBA2K20! HOW TO GET HALLOWEEN CLOTHES FOR FREE!,7/24/2020,18:02:44,1:18,78,6920,131,27,1.89,0.39,,Gaming,Regular Video,False,https://i.ytimg.com/vi/F8ha48ExIUM/hqdefault.jpg,Not Applicable
oXEHx7-sNU0,HOW TO WIN ON THE 10k COURT IN COMP STAGE WITH A POSTSCORER! COMP STAGE GAMEPLAY!,7/24/2020,2:23:30,10:02,602,4564,97,53,2.13,1.16,,Gaming,Regular Video,False,https://i.ytimg.com/vi/oXEHx7-sNU0/hqdefault.jpg,Not Applicable
lgyIEpjijSE,BEST POSTSCORER GETS SOLD ON THE 10k COURT IN COMP STAGE! FUNNY COMP STAGE GAMEPLAY IN NBA2K20!,7/23/2020,3:16:26,10:18,618,135256,1854,119,1.37,0.09,,Gaming,Regular Video,False,https://i.ytimg.com/vi/lgyIEpjijSE/hqdefault.jpg,Not Applicable
PSmEAElJU5w,POSTSCORERS ARE PATCHED IN THE NEW UPDATE! NEVER BRING A POSTSCORER TO 10k COURT IN NBA2k20!,7/22/2020,3:24:44,10:01,601,7458,121,24,1.62,0.32,,Gaming,Regular Video,False,https://i.ytimg.com/vi/PSmEAElJU5w/hqdefault.jpg,Not Applicable
yo_D6QzSzdw,FIRST POSTSCORER TO RUN THE 10k COURT IN COMP STAGE! COMP STAGE NBA2K20!,7/21/2020,3:12:32,10:02,602,30017,363,54,1.21,0.18,,Gaming,Regular Video,False,https://i.ytimg.com/vi/yo_D6QzSzdw/hqdefault.jpg,Not Applicable
f2gbNPnbm4I,*NEW* TOXIC POSTSCORER BUILD WITH 99 POST HOOK FOR THE COMP STAGE! WIN EVREY COMP STAGE AFTER THIS!,7/20/2020,3:10:40,2:42,162,6451,96,27,1.49,0.42,,IRL / Vlog,Regular Video,False,https://i.ytimg.com/vi/f2gbNPnbm4I/hqdefault.jpg,Not Applicable
NrDXT_cs1t4,WHEN YOU LOOSE 5K TO A POSTSCORER IN STAGE!  FUNNY RAGE IN NBA2K20 *FUNNY REACTION*,7/19/2020,4:21:43,11:08,668,163763,1747,95,1.07,0.06,,Gaming,Regular Video,False,https://i.ytimg.com/vi/NrDXT_cs1t4/hqdefault.jpg,Not Applicable
WNu-kgMJgjk,WHY I DONT PLAY GUARD! BEST POSTSCORER TRYS OUT GUARD FOR A SERIES IN NBA2K20!,7/18/2020,3:38:16,13:23,803,5853,102,46,1.74,0.79,,Gaming,Regular Video,False,https://i.ytimg.com/vi/WNu-kgMJgjk/hqdefault.jpg,Not Applicable
f5ol3JvbDNo,*NEW* POSTSCORER SHARP BUILD THAT CAN GREEN DEEP FADES! BEST NEW COMP POSTSCORER BUILD IN NBA2K20!,7/17/2020,2:31:45,3:39,219,4928,104,30,2.11,0.61,,Gaming,Regular Video,False,https://i.ytimg.com/vi/f5ol3JvbDNo/hqdefault.jpg,Not Applicable
er4YDkvMCy0,🔵Fortnite Keyboard and Mouse PS4 Join Up! Scrims Add Psn Yt-IShowSpeed🔵,7/17/2020,2:26:20,2:07:02,7622,90883,2468,190,2.72,0.21,,Gaming,Stream,True,https://i.ytimg.com/vi/er4YDkvMCy0/hqdefault.jpg,Not Applicable
ii4cf3o-pA8,Stunna4Vegas GETS DROPPED OFF BY THE BEST POSTSCORER IN NBA2K20! *FUNNY REACTION* COMPSTAGE IN NBA2K,7/16/2020,2:45:43,7:15,435,13968,215,45,1.54,0.32,,Gaming,Regular Video,False,https://i.ytimg.com/vi/ii4cf3o-pA8/hqdefault.jpg,Not Applicable
5Aq8NwlOU-Y,WHY YOUR POSTSCORER KEEPS GETTING RIPPED! HOW TO STOP GETTING RIPPED FROM GUARDS IN NBA2K20!,7/15/2020,3:20:53,1:51,111,10113,150,33,1.48,0.33,,Gaming,Regular Video,False,https://i.ytimg.com/vi/5Aq8NwlOU-Y/hqdefault.jpg,Not Applicable
SxvhpP3RclI,PURE BLUE POSTSCORER VS BLUE AND GREEN POSTSCORER! WHICH ONE IS BETTER IN NBA2K20?,7/15/2020,3:15:12,10:01,601,5896,103,32,1.75,0.54,,Gaming,Regular Video,False,https://i.ytimg.com/vi/SxvhpP3RclI/hqdefault.jpg,Not Applicable
HF6eLnFXznE,*NEW* PLAYMAKING POSTSCORER THAT CAN SPEEDBOOST IN NBA2K20! BEST COMP POSTSCORER BUILD IN NBA2K20!,7/14/2020,2:46:24,3:36,216,4594,102,45,2.22,0.98,,Gaming,Regular Video,False,https://i.ytimg.com/vi/HF6eLnFXznE/hqdefault.jpg,Not Applicable
AH3tdczteqk,HOW I BECAME THE BEST POSTSCORER IN THE GAME! FIRST TIME LEARNING HOW TO POST HOOK IN NBA2K20!,7/13/2020,18:31:34,8:29,509,4554,114,53,2.5,1.16,,Gaming,Regular Video,False,https://i.ytimg.com/vi/AH3tdczteqk/hqdefault.jpg,Not Applicable
DBRoK9hX1-8,WIN EVREY COMP STAGE GAME AFTER THIS! BEST BUILD FOR THE COMP STAGE IN NBA2K20!,7/13/2020,3:03:31,10:03,603,4768,116,41,2.43,0.86,,Gaming,Regular Video,False,https://i.ytimg.com/vi/DBRoK9hX1-8/hqdefault.jpg,Not Applicable
YhxrILjnt5I,"""POSTSCORER DOES NOT TAKE SKILL""  RANDOM POSTSCORER DROPPS THE BEST POSTSCORER OFF!COMPSTAGE NBA2K20",7/12/2020,1:25:51,7:54,474,4474,111,41,2.48,0.92,,Gaming,Regular Video,False,https://i.ytimg.com/vi/YhxrILjnt5I/hqdefault.jpg,Not Applicable
8m3-xnU0Hv4,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,7/11/2020,16:56:47,1:17:51,4671,5920,216,42,3.65,0.71,,Gaming,Stream,True,https://i.ytimg.com/vi/8m3-xnU0Hv4/hqdefault.jpg,Not Applicable
mhK8dlJOwR4,* NEW* GLITCH FOR CENTERS! HOW TO RESIST POST MOVE LOCK DOWN AND MOVING TRUCK IN NBA2K20!,7/11/2020,5:30:20,1:12,72,5157,113,25,2.19,0.48,,Gaming,Regular Video,False,https://i.ytimg.com/vi/mhK8dlJOwR4/hqdefault.jpg,Not Applicable
oQ84qPuhDdQ,WHY GLASS LOCKS ARE BETTER THAN POSTSCORERS IN NBA2K20 COMP STAGE 1V1! COMP STAGE 1V1!,7/10/2020,2:16:08,10:02,602,4619,91,47,1.97,1.02,,Gaming,Regular Video,False,https://i.ytimg.com/vi/oQ84qPuhDdQ/hqdefault.jpg,Not Applicable
Qs847neF87k,THE FIRST POSTSCORER TO COME TO COMP STAGE IN NBA 2K20! *MUST WATCH* COMPSTAGE GAMEPLAY IN NBA2K20!,7/9/2020,3:50:55,10:02,602,4849,96,48,1.98,0.99,,Gaming,Regular Video,False,https://i.ytimg.com/vi/Qs847neF87k/hqdefault.jpg,Not Applicable
WN894ohbgcc,LIL EAZZYY - ONNA COME UP • NBA 2K20 POSTSCORER MIXTAPE #1,7/8/2020,6:29:15,1:58,118,7002,115,26,1.64,0.37,,Gaming,Regular Video,False,https://i.ytimg.com/vi/WN894ohbgcc/hqdefault.jpg,Not Applicable
Jr7tMvxLEKk,*NEW* 2 WAY POSTSCORER BUILD IN NBA2K20! NEW BEST COMP STAGE BUILD FOE THE 1S COURT!,7/8/2020,5:21:34,3:28,208,4504,107,26,2.38,0.58,,Gaming,Regular Video,False,https://i.ytimg.com/vi/Jr7tMvxLEKk/hqdefault.jpg,Not Applicable
xpJqFced50Q,LEGEND STARTS CRYING BECAUSE IM THE BEST POSTSCORER! *FUNNY REACTION* COMP STAGE 1V1 NBA2K20!,7/8/2020,5:11:19,10:03,603,4431,133,64,3.0,1.44,,Gaming,Regular Video,False,https://i.ytimg.com/vi/xpJqFced50Q/hqdefault.jpg,Not Applicable
jYY0pgGoNa8,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,7/8/2020,4:31:46,4:01:40,14500,11846,362,20,3.06,0.17,,Gaming,Stream,True,https://i.ytimg.com/vi/jYY0pgGoNa8/hqdefault.jpg,Not Applicable
jQXFym4R9QE,POST HOOK 2 VS POST HOOK 3! WHICH ONE IS BETTER IN NBA2K20! *FUNNY REACTION*,7/6/2020,23:34:39,7:04,424,4452,104,59,2.34,1.33,,Gaming,Regular Video,False,https://i.ytimg.com/vi/jQXFym4R9QE/hqdefault.jpg,Not Applicable
TbnKOmcuFgM,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,7/6/2020,19:01:24,2:28:34,8914,5910,192,36,3.25,0.61,,Gaming,Stream,True,https://i.ytimg.com/vi/TbnKOmcuFgM/hqdefault.jpg,Not Applicable
3C2-nX9O8Jw,BEST POSTSCORER ANIMATIONS AFTER PATCH 13! BEST GREEN LIGHT JUMPER FOR POSTSCORERS IN NBA2K20!,7/6/2020,5:12:50,13:27,807,7478,106,32,1.42,0.43,,Gaming,Regular Video,False,https://i.ytimg.com/vi/3C2-nX9O8Jw/hqdefault.jpg,Not Applicable
q2WwQduVlQU,WHY YOU SHOULDNT COME TO COMP STAGE WITH A POSTSCORER! *SAD REACTION*  IN NBA2K20,7/5/2020,10:17:16,12:00,720,6207,117,37,1.88,0.6,,Gaming,Regular Video,False,https://i.ytimg.com/vi/q2WwQduVlQU/hqdefault.jpg,Not Applicable
3QWQe71xuTU,SHOOTEVREYONE GETS DROPPED OFF BY THE BEST POSTSCORER! EXSPOSED IN NBA2K20!,7/4/2020,2:00:07,8:50,530,90203,686,118,0.76,0.13,,Gaming,Regular Video,False,https://i.ytimg.com/vi/3QWQe71xuTU/hqdefault.jpg,Not Applicable
rUTRPh3-95s,Wager 2v2 against King jayy | show support,7/4/2020,1:38:14,8:15:28,29728,6576,241,15,3.66,0.23,,Variety Stream,Stream,True,https://i.ytimg.com/vi/rUTRPh3-95s/hqdefault.jpg,Not Applicable
ew9mB2KLFS8,*NEW* CRAB🦀 POST HOOK GLITCH! UNGAUARDABLE POST HOOK IN NBA2K20! *GLITCH*,7/4/2020,1:22:16,1:23,83,7353,100,33,1.36,0.45,,Gaming,Regular Video,False,https://i.ytimg.com/vi/ew9mB2KLFS8/hqdefault.jpg,Not Applicable
nf2H-5VVN4c,*NEW* BEST DEADPOOL TATTOO TUTORIAL IN 2K20! LOOK LIKE COMP POSTSCORER IN NBA2K20!,7/2/2020,23:46:28,8:36,516,26180,491,67,1.88,0.26,,Gaming,Regular Video,False,https://i.ytimg.com/vi/nf2H-5VVN4c/hqdefault.jpg,Not Applicable
Ll1J_8WfSNA,ON GOD IM THE BEST POSTSCORER THATS A FACT! BEST COMP POSTSCORER ANYBODY GOT A PROBLEM NBA2K20!,7/2/2020,21:43:12,7:06,426,5379,112,65,2.08,1.21,,Gaming,Regular Video,False,https://i.ytimg.com/vi/Ll1J_8WfSNA/hqdefault.jpg,Not Applicable
_sbmCIBHHms,“Giuseppe Vuitton EXSPOSED” SCARED TO PLAY THE BEST POSTSCORER NBA2K20,7/1/2020,23:32:17,6:42,402,55045,582,106,1.06,0.19,,Gaming,Regular Video,False,https://i.ytimg.com/vi/_sbmCIBHHms/hqdefault.jpg,Not Applicable
GvU7w5g7PfA,COMP STAGE ON 1V1 COURT! BEST POSTSCORER EVER  IN NBA2K20!,7/1/2020,20:43:00,6:38,398,5299,134,58,2.53,1.09,,Gaming,Regular Video,False,https://i.ytimg.com/vi/GvU7w5g7PfA/hqdefault.jpg,Not Applicable
uT0az7ZAWBM,HOW TO POST HOOK ON ANY SIDE LEFT OR RIGHT! NBA2K20 TUTORIAL WITH HANDCAM!,6/30/2020,19:10:18,1:47,107,12260,220,32,1.79,0.26,,Gaming,Regular Video,False,https://i.ytimg.com/vi/uT0az7ZAWBM/hqdefault.jpg,Not Applicable
cThWWcOgJMs,🔴#1 POSTSCORER IN THE WORLD PLAYING *NEW* THE 2x 1V1 EVENT🔴100 GAME STREAK🔴NBA2K20 LIVESTREAM🔴,6/30/2020,19:02:28,2:35:10,9310,11156,220,28,1.97,0.25,,Gaming,Stream,True,https://i.ytimg.com/vi/cThWWcOgJMs/hqdefault.jpg,Not Applicable
EgyIMsYpzNU,LEGEND POSTSCORER GETS HUMILIATED FOR BEING BAD! TOXIC COMP STAGE 1V1 GAMEPLAY IN NBA2K20!,6/29/2020,20:59:51,4:14,254,4902,113,56,2.31,1.14,,Gaming,Regular Video,False,https://i.ytimg.com/vi/EgyIMsYpzNU/hqdefault.jpg,Not Applicable
q8SifIxn1J8,🔵2K20 DEAD🔵FORTNITE LIVE STREAN🔵CREATIVE SCRIMS🔵,6/29/2020,6:43:04,1:00:21,3621,18883,444,39,2.35,0.21,,Gaming,Stream,True,https://i.ytimg.com/vi/q8SifIxn1J8/hqdefault.jpg,Not Applicable
QLWsI3bNMB8,DONT CALL YOURSELF A POSTSCORER IF YOU DO THIS! NBA2K20 COMP STAGE 1V1 GAMEPLAY!,6/28/2020,19:47:55,10:02,602,4818,111,52,2.3,1.08,,Gaming,Regular Video,False,https://i.ytimg.com/vi/QLWsI3bNMB8/hqdefault.jpg,Not Applicable
_9uxl0RYnSQ,BEST POSTSCORER MATCH IN 2K HISTORY! *MUST SEE* COMP STAGE GAMEPLAY IN NBA2K20,6/28/2020,1:49:50,10:15,615,4844,91,34,1.88,0.7,,Gaming,Regular Video,False,https://i.ytimg.com/vi/_9uxl0RYnSQ/hqdefault.jpg,Not Applicable
8Vlf2pP_OY8,WHY IT TAKES SKILL TO BE A POSTSCORER NBA 2K20! IM THE  ONLY GOOD POSTSCORER IN NBA2K20! *PROOF*,6/26/2020,19:44:59,10:37,637,4852,130,41,2.68,0.85,,Gaming,Regular Video,False,https://i.ytimg.com/vi/8Vlf2pP_OY8/hqdefault.jpg,Not Applicable
aXr5IergvPQ,LEGEND GETS MAD BECAUSE IM A GOOD POSTCORER! *FUNNY REACTION * NBA2K20 COMP STAGE 1V1!,6/25/2020,17:54:13,6:58,418,4872,107,50,2.2,1.03,,Gaming,Regular Video,False,https://i.ytimg.com/vi/aXr5IergvPQ/hqdefault.jpg,Not Applicable
l9DnOUHk4vI,🔴BO7 WAGER AGAINST THE BEST POSTSCORER IN COMP STAGE  FOR 500$🔴NBA 2K20 LIVE STREAM🔴,6/25/2020,13:21:29,1:45:58,6358,5905,214,80,3.62,1.35,,Gaming,Stream,True,https://i.ytimg.com/vi/l9DnOUHk4vI/hqdefault.jpg,Not Applicable
Q4IpjrYn5p0,*NEW* GLITCHY POST ROLL 🧀FOR POSTSCORERS + CENTERS! NBA 2K20 TUTORIAL +HANDCAM🧀,6/25/2020,2:07:09,3:37,217,5263,111,44,2.11,0.84,,Gaming,Regular Video,False,https://i.ytimg.com/vi/Q4IpjrYn5p0/hqdefault.jpg,Not Applicable
AKRmlQc0QQk,HOW TO GUARD POST HOOK CHEESE AFTER PATCH 13 ! CONTROLLER CAM TUTORIAL🔒 + HOW TO BEAT COMP POSTSCO!,6/24/2020,18:58:44,7:23,443,5546,101,26,1.82,0.47,,Gaming,Regular Video,False,https://i.ytimg.com/vi/AKRmlQc0QQk/hqdefault.jpg,Not Applicable
iVvi95UOczM,🔵WINNING RUSH 1V1 LIVE STREAM NBA 2K20🔵,6/24/2020,5:44:10,1:09:07,4147,43627,1226,91,2.81,0.21,,Gaming,Stream,True,https://i.ytimg.com/vi/iVvi95UOczM/hqdefault.jpg,Not Applicable
8H9wQScZuSA,*NEW* BEST POSTCORER BUILD FOR THE COMP STAGE 1V1 COURT IN NBA2K20! BEST POSTCORER BUILD FOR NBA 2K2,6/24/2020,2:25:06,2:35,155,5623,114,49,2.03,0.87,,Gaming,Regular Video,False,https://i.ytimg.com/vi/8H9wQScZuSA/hqdefault.jpg,Not Applicable
uw7EG26A1yE,POST SCORER VS PAINT BEAST IN COMP STAGE IN NBA 2K20! WHICH ON IS THE BETTER BETTER BUILD IN NBA 2K2,6/22/2020,20:17:21,10:11,611,5471,103,35,1.88,0.64,,Gaming,Regular Video,False,https://i.ytimg.com/vi/uw7EG26A1yE/hqdefault.jpg,Not Applicable
NZm-hTy7n-c,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,6/22/2020,18:58:31,2:34:59,9299,5900,175,39,2.97,0.66,,Gaming,Stream,True,https://i.ytimg.com/vi/NZm-hTy7n-c/hqdefault.jpg,Not Applicable
1MIY1n9a-rQ,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,6/22/2020,8:05:00,1:54:31,6871,6671,161,34,2.41,0.51,,Gaming,Stream,True,https://i.ytimg.com/vi/1MIY1n9a-rQ/hqdefault.jpg,Not Applicable
MS2Ptf3WLfM,MOST INTENSE COMP POST SCORER MATCH IN NBA 2K20 STAGE! NBA 2K20 TOXIC COMP STAGE!,6/21/2020,22:47:53,10:03,603,5528,115,48,2.08,0.87,,Gaming,Regular Video,False,https://i.ytimg.com/vi/MS2Ptf3WLfM/hqdefault.jpg,Not Applicable
HhRoqGtgYq0,*NEW* POST SCORER BUILD FOR THE COMP STAGE 1V1 COURT IN NBA 2K20! NBA2K20 STAGE!,6/20/2020,22:53:19,3:49,229,7938,162,47,2.04,0.59,,Gaming,Regular Video,False,https://i.ytimg.com/vi/HhRoqGtgYq0/hqdefault.jpg,Not Applicable
3lb85KeRmfE,THE BEST POST HOOK TO USE IN COMP STAGE 1V1! NBA 2K20 BEST POST HOOKS!,6/19/2020,23:13:39,6:21,381,24392,363,65,1.49,0.27,,Gaming,Regular Video,False,https://i.ytimg.com/vi/3lb85KeRmfE/hqdefault.jpg,Not Applicable
rDqUhjDSI_E,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,6/19/2020,19:53:22,3:16:48,11808,6495,201,28,3.09,0.43,,Gaming,Stream,True,https://i.ytimg.com/vi/rDqUhjDSI_E/hqdefault.jpg,Not Applicable
5o5b5_FTC68,COMP STAGE ON 1V1 COURT! COMP POSTSCORER VS THE BEST POSTSCORER,6/19/2020,0:15:32,14:58,898,19316,278,56,1.44,0.29,,Gaming,Regular Video,False,https://i.ytimg.com/vi/5o5b5_FTC68/hqdefault.jpg,Not Applicable
78d1E02Qo_M,COMP STAGE ON 1V1 COURT! BEST COMEBACK IN POST SCORING HISTORY IN NBA 2K20!,6/17/2020,23:25:27,7:51,471,7109,151,65,2.12,0.91,,Gaming,Regular Video,False,https://i.ytimg.com/vi/78d1E02Qo_M/hqdefault.jpg,Not Applicable
eUvbEyY8GyY,🔴#1 POST SCORER IN THE WORLD IN COMP STAGE! NEW POST SCORER BUILD! NBA 2K20 lIVE STREAM🔴,6/17/2020,19:12:12,2:22:20,8540,6602,154,22,2.33,0.33,,Gaming,Stream,True,https://i.ytimg.com/vi/eUvbEyY8GyY/hqdefault.jpg,Not Applicable
9MXyXfbhIAY,*NEW* BEST SHOOTING BADGE METHOD FOR  POST SCORERS WITH A LOW SHOOTING! FAST METHOD FOR  NBA 2K20,6/16/2020,23:32:50,2:22,142,15004,269,38,1.79,0.25,,Gaming,Regular Video,False,https://i.ytimg.com/vi/9MXyXfbhIAY/hqdefault.jpg,Not Applicable
L5Eyaf0ctm0,COMP STAGE GAMEPLAY! NUMBER 1 POST SCORER IN THE WORLD!,6/16/2020,0:11:10,8:54,534,26837,440,71,1.64,0.26,,Gaming,Regular Video,False,https://i.ytimg.com/vi/L5Eyaf0ctm0/hqdefault.jpg,Not Applicable
SruHWRYitTY,“COMP STAGE GAMEPLAY” *WHY YOU NEVER GIVE UP IN STAGE #2 NBA 2K20,6/14/2020,22:44:22,9:48,588,17230,215,43,1.25,0.25,,Gaming,Regular Video,False,https://i.ytimg.com/vi/SruHWRYitTY/hqdefault.jpg,Not Applicable
tR6Ko1r9Mio,🛑 COMP STAGE WAGER ON 3s 🛑 BEST POST SCORER 🛑 FOR 1K,6/14/2020,19:22:46,2:24:03,8643,5955,161,44,2.7,0.74,,Variety Stream,Stream,True,https://i.ytimg.com/vi/tR6Ko1r9Mio/hqdefault.jpg,Not Applicable
B8VFhTrYuX8,"""HOW TO BECOME A COMP POST SCORER  IN STAGE 1V1"" *TUTOURIAL* *HANDCAM*  NBA 2K20",6/13/2020,21:19:58,5:13,313,19581,275,36,1.4,0.18,,Gaming,Regular Video,False,https://i.ytimg.com/vi/B8VFhTrYuX8/hqdefault.jpg,Not Applicable
6VKhsss2cQE,"""HOW TO DO THE NEW CLOSE SHOT FADE GLITCH IN 2K20 WITH ANY BUILD"" *TUTOURIAL HANDCAM* NBA 2K20",6/13/2020,20:25:53,3:06,186,11885,188,29,1.58,0.24,,Gaming,Regular Video,False,https://i.ytimg.com/vi/6VKhsss2cQE/hqdefault.jpg,Not Applicable
z0JgQLoQIUo,🔴#1 POST SCORERS IN THE WORLD ON 2K20🔴BEAT ME YOU GET *  GET 1 TRY🔴 COMP STAGE 1v1 🔴NBA 2K20 L🔴,6/13/2020,19:57:32,2:45:14,9914,9215,201,43,2.18,0.47,,Gaming,Stream,True,https://i.ytimg.com/vi/z0JgQLoQIUo/hqdefault.jpg,Not Applicable
iVZomsTnKMg,"""THE BEST 3 POST SCORER BUILDS FOR THE 1S COURT"" NBA 2K20 STAGE",6/13/2020,3:36:31,7:11,431,12262,228,27,1.86,0.22,,Gaming,Regular Video,False,https://i.ytimg.com/vi/iVZomsTnKMg/hqdefault.jpg,Not Applicable
_TGrKbqd-Dk,“COMP STAGE SERIES AGAINST THE BEST POSTSCORER PUT THERE” *COMP STAGE 1v1* NBA 2K20,6/13/2020,0:29:30,14:57,897,28877,387,91,1.34,0.32,,Gaming,Regular Video,False,https://i.ytimg.com/vi/_TGrKbqd-Dk/hqdefault.jpg,Not Applicable
y7DyhYSpYG0,🔴#1 POST SCORERS IN THE WORLD ON 2K20🔴BEAT ME YOU GET *  GET 1 TRY🔴 ADDER🔴NBA 2K20 LIVE STREAM🔴,6/12/2020,23:04:50,5:19:27,19167,7505,178,24,2.37,0.32,,Gaming,Stream,True,https://i.ytimg.com/vi/y7DyhYSpYG0/hqdefault.jpg,Not Applicable
_96Cs9Ci0Tk,🔴#1 POST SCORERS IN THE WORLD ON 2K20🔴BEAT ME YOU GET *🔴 ADDER EWOZXDEMON🔴NBA 2K20 LIVE STREAM🔴,6/12/2020,5:12:50,1:00:47,3647,6415,147,32,2.29,0.5,,Gaming,Stream,True,https://i.ytimg.com/vi/_96Cs9Ci0Tk/hqdefault.jpg,Not Applicable
ci_2OMiOHwU,“LEGEND POST SCORER GETS DROPPED OFF BY THE #1 POST SCORER” *TOXIC COMP STAGE* NBA 2K20,6/11/2020,18:35:49,5:46,346,29331,398,55,1.36,0.19,,Gaming,Regular Video,False,https://i.ytimg.com/vi/ci_2OMiOHwU/hqdefault.jpg,Not Applicable
9PeO3RQO3vY,*BEST* GUARD BUILD FOR BOOTCAMP! HOW TO GET MAX BADGES FOR BOOTCAMP! THE BEST BADGES AND UPGRADES!,6/11/2020,1:01:30,7:39,459,33636,697,43,2.07,0.13,['AMP'],Misc,Regular Video,False,https://i.ytimg.com/vi/9PeO3RQO3vY/hqdefault.jpg,Not Applicable
YsBfXVU6wJ8,“EXSPOSING TRASH TALKING POST SCORER ON THE 1s COURT IN COMP STAGE” *WATER PARK EXSPOSED* NBA 2k20,6/10/2020,0:00:52,6:18,378,58962,814,95,1.38,0.16,,Gaming,Regular Video,False,https://i.ytimg.com/vi/YsBfXVU6wJ8/hqdefault.jpg,Not Applicable
jWGRzoG0gwo,"""COMP STAGE GAMEPLAY ON TOXIC LINE UPS"" WHY IM THE BEST POST SCORERS ON NBA 2K20",6/9/2020,0:01:17,8:44,524,10434,201,103,1.93,0.99,,Gaming,Regular Video,False,https://i.ytimg.com/vi/jWGRzoG0gwo/hqdefault.jpg,Not Applicable
ybJLIlHBnIk,🟡WINNING GOLD RUSH LIVE🟡NBA 2K20 LIVE STREAM🟡COMP CENTER ronnie 2k ban presidentyogi,6/8/2020,5:12:04,1:21:12,4872,7359,146,39,1.98,0.53,,Gaming,Stream,True,https://i.ytimg.com/vi/ybJLIlHBnIk/hqdefault.jpg,Not Applicable
8BfjAtecaBU,COMP STAGE ON 1V1 COURT! BEST POST SCORER ON NBA 2K20,6/7/2020,20:55:51,6:11,371,14164,223,47,1.57,0.33,,Gaming,Regular Video,False,https://i.ytimg.com/vi/8BfjAtecaBU/hqdefault.jpg,Not Applicable
hrJ7wfqLDnI,“I GOT SCAMMED LIVE ON STREAM FOR 500$”  *FUNNY REACTION* NBA 2K20,6/7/2020,1:33:22,3:27,207,56240,711,89,1.26,0.16,,Gaming,Regular Video,False,https://i.ytimg.com/vi/hrJ7wfqLDnI/hqdefault.jpg,Not Applicable
FNirgWP93I8,🔵COMP STAGE 🔵25$ PSN GIVEAWAY IF YOU BEAT ME🔵NBA 2K20 LIVE STREAM🔵NEW EDITOR!!!,6/7/2020,0:08:26,3:53:32,14012,8217,180,22,2.19,0.27,,Gaming,Stream,True,https://i.ytimg.com/vi/FNirgWP93I8/hqdefault.jpg,Not Applicable
Sl3uNhpUabA,“WHY INTERIOR FORCES TAKE MORE SKILL THAN  INTERIOR FINISHERS” *FUNNY REACTION* NBA 2K20,6/5/2020,23:56:29,6:10,370,51593,645,77,1.25,0.15,,Gaming,Regular Video,False,https://i.ytimg.com/vi/Sl3uNhpUabA/hqdefault.jpg,Brazil
3uBs90N4NRw,“HOW I GOT SOLD IN BASKETBALL GODZ WITH 5 MINUTES LEFT ON LEADERBOARDS ” *FUNNY REACTION* NBA 2K20,6/5/2020,5:41:29,10:22,622,75087,1087,126,1.45,0.17,,Gaming,Regular Video,False,https://i.ytimg.com/vi/3uBs90N4NRw/hqdefault.jpg,Not Applicable
L4RvAYvUuRY,LIVE🟡WINNING BASKETBALL GODZ LIVE🟡NBA 2K20 LIVE STREAM🟡 COMP CENTER|NUMBER 5 ON LEADER BOARD,6/5/2020,3:07:59,3:07:49,11269,14926,303,23,2.03,0.15,,Gaming,Stream,True,https://i.ytimg.com/vi/L4RvAYvUuRY/hqdefault.jpg,Not Applicable
38pWK_QcBhk,WAGER OF THE YEAR!!!!ISHOWSPEED VS SHANE,6/4/2020,13:10:53,1:56:47,7007,9548,186,45,1.95,0.47,,Sports,Stream,True,https://i.ytimg.com/vi/38pWK_QcBhk/hqdefault.jpg,Not Applicable
1mV4gxsVvTg,“WHY YOU NEVER GIVE UP IN A COMP STAGE GAME”. NBA 2K20 COMP STAGE GAMEPLAY+BEST WAGER OT ALL TIME,6/4/2020,4:07:13,8:52,532,69706,640,89,0.92,0.13,,Gaming,Regular Video,False,https://i.ytimg.com/vi/1mV4gxsVvTg/hqdefault.jpg,Not Applicable
